L	-23.6470900	6.2910200	1477010464500000.0000000	-23.5376800	6.4122710	3.5214750	3.5035690	0.7828493	-0.4193434	
L	-23.0098800	6.8618220	1477010464600000.0000000	-23.1781300	6.7553330	3.6718460	3.3604090	0.7411402	-0.4102676	
L	-22.6991200	7.0630030	1477010464700000.0000000	-22.8039800	7.0839340	3.8134970	3.2143150	0.7003452	-0.4009327	
L	-22.5083200	7.3152420	1477010464800000.0000000	-22.4161100	7.3978150	3.9464740	3.0659780	0.6604901	-0.3913446	
L	-22.1946900	7.6947840	1477010464900000.0000000	-22.0153800	7.6967860	4.0708670	2.9160730	0.6215999	-0.3815093	
L	-21.6472700	7.9400000	1477010465000000.0000000	-21.6026400	7.9807240	4.1868090	2.7652560	0.5836994	-0.3714330	
L	-21.0852500	7.8322950	1477010465100000.0000000	-21.1787300	8.2495710	4.2944710	2.6141650	0.5468125	-0.3611222	
L	-21.0519300	8.5098340	1477010465200000.0000000	-20.7444500	8.5033290	4.3940610	2.4634110	0.5109623	-0.3505832	
L	-20.2100000	8.6891400	1477010465300000.0000000	-20.3006200	8.7420630	4.4858190	2.3135820	0.4761716	-0.3398228	
L	-20.0632600	8.8672360	1477010465400000.0000000	-19.8479900	8.9658930	4.5700150	2.1652370	0.4424624	-0.3288477	
L	-19.4860800	8.9666450	1477010465500000.0000000	-19.3873000	9.1749930	4.6469420	2.0189100	0.4098559	-0.3176650	
L	-18.6786300	9.1919070	1477010465600000.0000000	-18.9192800	9.3695920	4.7169180	1.8751030	0.3783728	-0.3062816	
L	-18.4241700	9.4685200	1477010465700000.0000000	-18.4445800	9.5499650	4.7802770	1.7342890	0.3480329	-0.2947047	
L	-17.7736400	9.7247760	1477010465800000.0000000	-17.9638700	9.7164330	4.8373700	1.5969100	0.3188553	-0.2829417	
L	-17.3435800	9.8810930	1477010465900000.0000000	-17.4777300	9.8693610	4.8885560	1.4633800	0.2908586	-0.2710000	
L	-16.8875600	10.1449900	1477010466000000.0000000	-16.9867600	10.0091500	4.9342060	1.3340810	0.2640604	-0.2588872	
L	-16.5153300	10.3091200	1477010466100000.0000000	-16.4914800	10.1362500	4.9746900	1.2093660	0.2384776	-0.2466108	
L	-16.0059500	10.1843000	1477010466200000.0000000	-15.9923800	10.2511200	5.0103850	1.0895590	0.2141263	-0.2341786	
L	-15.5698700	10.1904000	1477010466300000.0000000	-15.4899300	10.3542800	5.0416630	0.9749565	0.1910221	-0.2215985	
L	-14.9364800	10.4721800	1477010466400000.0000000	-14.9845500	10.4462500	5.0688920	0.8658283	0.1691794	-0.2088785	
L	-14.4088300	10.2220100	1477010466500000.0000000	-14.4766300	10.5276000	5.0924320	0.7624177	0.1486120	-0.1960265	
L	-13.8048600	10.9383300	1477010466600000.0000000	-13.9665200	10.5989100	5.1126330	0.6649439	0.1293330	-0.1830507	
L	-13.3556000	10.5517000	1477010466700000.0000000	-13.4545200	10.6607800	5.1298340	0.5736031	0.1113545	-0.1699593	
L	-12.9590600	11.0098900	1477010466800000.0000000	-12.9409400	10.7138300	5.1443570	0.4885696	0.0946879	-0.1567606	
L	-12.3713300	10.6091400	1477010466900000.0000000	-12.4260100	10.7587100	5.1565110	0.4099975	0.0793437	-0.1434628	
L	-11.9450900	11.0515000	1477010467000000.0000000	-11.9099600	10.7960600	5.1665820	0.3380221	0.0653316	-0.1300744	
L	-11.4548300	10.9406700	1477010467100000.0000000	-11.3929900	10.8265500	5.1748380	0.2727614	0.0526604	-0.1166039	
L	-10.6008600	10.6822500	1477010467200000.0000000	-10.8752600	10.8508600	5.1815250	0.2143171	0.0413382	-0.1030597	
L	-10.4142300	10.8746500	1477010467300000.0000000	-10.3569100	10.8696700	5.1868660	0.1627763	0.0313721	-0.0894504	
L	-9.8344460	11.1032100	1477010467400000.0000000	-9.8380850	10.8836700	5.1910600	0.1182124	0.0227684	-0.0757847	
L	-9.3066020	11.0347600	1477010467500000.0000000	-9.3188740	10.8935700	5.1942790	0.0806865	0.0155325	-0.0620710	
L	-8.7889860	11.0706600	1477010467600000.0000000	-8.7993720	10.9000700	5.1966700	0.0502481	0.0096690	-0.0483182	
L	-8.6204450	10.6576600	1477010467700000.0000000	-8.2796540	10.9038900	5.1983530	0.0269359	0.0051816	-0.0345348	
L	-7.5197120	11.0004500	1477010467800000.0000000	-7.7597870	10.9057300	5.1994210	0.0107791	0.0020731	-0.0207296	
L	-7.1563140	10.8150400	1477010467900000.0000000	-7.2398280	10.9063100	5.1999370	0.0017969	0.0003456	-0.0069113	
